mol_weight,logP,tpsa,num_rotatable,num_hdonors,num_hacceptors,num_rings,num_aromatic,num_heavy_atoms,num_heteroatoms,hall_kier_alpha,kappa1,kappa2,chi0v,chi1v,bertz_ct,num_valence_e,max_partial_charge,homo_energy,smiles
86.13399999999999,0.6331,20.23,0,1,1,1,0,6,1,-0.04,4.127785234899329,0.9688488520408163,4.179264403068835,2.412899428126413,40.69412204936134,22,0.0,-0.2441,CC1C(C)C1O
85.15,0.7088,3.01,0,0,1,1,0,6,1,-0.04,4.127785234899329,0.9688488520408163,4.601914133879209,2.4516452467068652,40.69412204936134,23,0.0,-0.2104,CC1C(C)N1C
88.106,-0.6421,40.46,0,2,2,1,0,6,2,-0.08,4.088918918918919,0.9501835950853627,3.626477998568793,2.0937480486839486,42.303762523798156,20,0.0,-0.2301,CC1C(O)C1O
90.07799999999999,-1.9173000000000002,60.69,0,3,3,1,0,6,3,-0.12,4.050068027210885,0.931659767875984,3.0736915940687513,1.7745966692414838,42.793987519471216,18,0.0,-0.2552,OC1C(O)C1O
82.14600000000002,1.8064,0.0,0,0,0,2,0,6,0,0.0,3.061224489795918,0.5555555555555556,4.198670612749268,2.8122784967090864,82.03910001730776,24,0.0,-0.243,CC12CC1CC2
84.11800000000001,0.7952,9.23,0,0,1,2,0,6,1,-0.04,3.026851631655436,0.5437630451560944,3.899812122026584,2.451524385942557,85.93923454719788,22,0.0,-0.2287,CC12CC1CO2
84.11800000000001,0.7952,9.23,0,0,1,2,0,6,1,-0.04,3.026851631655436,0.5437630451560944,3.899812122026584,2.428407601235552,85.93923454719788,22,0.0,-0.2293,CC12CC1OC2
84.118,0.9377,12.53,0,0,1,2,0,6,1,-0.04,3.026851631655436,0.5437630451560944,3.899812122026584,2.490303221279397,85.93923454719788,22,0.0,-0.2442,CC12CCC1O2
84.11800000000001,0.5312,20.23,0,1,1,2,0,6,1,-0.04,3.026851631655436,0.5437630451560944,3.645884208249226,2.5358852944590655,85.93923454719788,22,0.0,-0.2475,OC12CC1CC2
86.09,-0.48,29.46,0,1,2,2,0,6,2,-0.08,2.9925383407397503,0.5320895455159678,3.3470257175265417,2.152014398985531,87.5488750216347,20,0.0,-0.2318,OC12CC1OC2
74.08199999999998,0.2562,0.0,0,0,0,0,0,6,0,-1.32,4.68,3.6799999999999993,3.1547005383792515,1.3273502691896257,133.19311924156366,24,0.0,-0.2465,C#CC#CC#C
75.07,0.14658,23.79,0,0,1,0,0,6,1,-1.3900000000000001,4.609999999999998,3.6099999999999985,3.0245638646895836,1.2622819323447918,137.0932537714538,23,0.0,-0.284,C#CC#CC#N
76.058,0.03696,47.58,0,0,2,0,0,6,2,-1.46,4.54,3.54,2.8944271909999157,1.1972135954999579,138.7028942458906,22,0.0,-0.3277,C(#CC#N)C#N
78.11399999999999,1.033,0.0,1,0,0,0,0,6,0,-0.88,5.12,4.119999999999999,3.5689141007523464,1.7844570503761732,73.58638780895903,24,0.0,-0.2615,C#CCCC#C
79.102,0.9233799999999999,23.79,1,0,1,0,0,6,1,-0.95,5.049999999999999,4.05,3.4387774270626785,1.7193887135313393,77.48652233884916,23,0.0,-0.2821,C#CCCC#N
80.09,0.8137599999999999,47.58,1,0,2,0,0,6,2,-1.02,4.980000000000001,3.9800000000000018,3.3086407533730107,1.6543203766865053,79.09616281328597,22,0.0,-0.3397,C(CC#N)C#N
78.07,-0.17810000000000004,17.07,0,0,1,0,0,6,1,-1.21,4.79,3.79,3.0629488288431146,1.3130525295851416,128.242997070996,22,0.0,-0.275,C#CC#CC=O
79.05799999999999,-0.2877200000000001,40.86,0,0,2,0,0,6,2,-1.28,4.72,3.7199999999999993,2.9328121551534467,1.2479841927403077,131.85263754543283,21,0.0,-0.3053,C(=O)C#CC#N
82.05799999999998,-0.6124,34.14,0,0,2,0,0,6,2,-1.1,4.900000000000002,3.9000000000000017,2.9711971193069777,1.2987547899806575,92.45183036609208,20,0.0,-0.2894,C(=O)C#CC=O
83.08999999999999,0.24326999999999993,33.08,2,1,2,0,0,6,2,-0.97,5.03,4.030000000000001,3.270055610029662,1.4552810547732282,72.10749561002055,21,0.0,-0.2698,N=COCC#C
84.078,0.13364999999999994,56.87,2,1,3,0,0,6,3,-1.04,4.960000000000001,3.9600000000000004,3.139918936339994,1.3902127179283943,73.35260810785708,20,0.0,-0.2899,N=COCC#N
82.10199999999999,0.5987,17.07,2,0,1,0,0,6,1,-0.77,5.23,4.230000000000002,3.4771623912162095,1.7861790760474656,68.49785513558373,22,0.0,-0.2549,C#CCCC=O
83.08999999999999,0.48907999999999996,40.86,2,0,2,0,0,6,2,-0.8400000000000001,5.16,4.16,3.3470257175265417,1.7211107392026317,72.10749561002055,21,0.0,-0.274,C(CC#N)C=O
83.08999999999999,-0.6344000000000001,29.1,2,1,1,0,0,6,2,-0.97,5.03,4.030000000000001,3.270055610029662,1.520159310771689,72.10749561002055,21,0.0,-0.2561,C#CCNC=O
84.07799999999999,-0.7440200000000001,52.89,2,1,2,0,0,6,3,-1.04,4.960000000000001,3.9600000000000004,3.139918936339994,1.4550909739268552,73.35260810785708,20,0.0,-0.2788,C(C#N)NC=O
84.07399999999998,-0.20740000000000003,26.3,2,0,2,0,0,6,2,-0.97,5.03,4.030000000000001,3.178303900493525,1.4023081805739313,70.10749561002055,20,0.0,-0.2819,C#CCOC=O
85.06199999999998,-0.3170200000000001,50.089999999999996,2,0,3,0,0,6,3,-1.04,4.960000000000001,3.9600000000000004,3.0481672268038573,1.3372398437290973,73.35260810785708,19,0.0,-0.3057,C(C#N)OC=O
87.07799999999999,-0.19103000000000003,50.15,3,1,3,0,0,6,3,-0.8600000000000001,5.14,4.14,3.178303900493525,1.4570030804445204,44.75488750216347,19,0.0,-0.2626,N=COCC=O
86.08999999999999,0.1644,34.14,3,0,2,0,0,6,2,-0.66,5.34,4.34,3.3854106816800726,1.7879011017187578,41.50977500432694,20,0.0,-0.2578,C(CC=O)C=O
87.07799999999999,-1.0687000000000002,46.17,3,1,2,0,0,6,3,-0.8600000000000001,5.14,4.14,3.178303900493525,1.5218813364429815,44.75488750216347,19,0.0,-0.2579,C(C=O)NC=O
88.06199999999998,-0.6417000000000002,43.370000000000005,3,0,3,0,0,6,3,-0.8600000000000001,5.14,4.14,3.0865521909573883,1.4040302062452237,42.0,18,0.0,-0.2773,C(C=O)OC=O
78.11399999999999,1.033,0.0,0,0,0,0,0,6,0,-0.88,5.12,4.119999999999999,4.0,1.75,103.58797503894243,24,0.0,-0.2265,CC#CC#CC
78.11399999999999,1.033,0.0,0,0,0,0,0,6,0,-0.88,5.12,4.119999999999999,3.784457050376173,1.7457819157813603,104.22556248918266,24,0.0,-0.2479,CC#CCC#C
79.102,0.92338,23.79,0,0,1,0,0,6,1,-0.95,5.049999999999999,4.05,3.6543203766865053,1.6807135789365264,108.12569701907279,23,0.0,-0.2693,CC#CCC#N
82.10199999999999,0.5987,17.07,1,0,1,0,0,6,1,-0.77,5.23,4.230000000000002,3.6927053408400363,1.7475039414526525,83.84690469506812,22,0.0,-0.2463,CC#CCC=O
86.094,-0.6095000000000002,41.46,2,1,2,0,0,6,3,-0.8600000000000001,5.14,4.14,3.5101624243430725,1.5184650148322607,59.813537528125096,20,0.0,-0.2408,CN=CNC=O
87.07799999999999,-0.1825000000000001,38.66,2,0,3,0,0,6,3,-0.8600000000000001,5.14,4.14,3.4184107148069356,1.4125192664336668,59.813537528125096,19,0.0,-0.2771,CN=COC=O
78.11399999999998,1.033,0.0,0,0,0,0,0,6,0,-0.88,5.12,4.119999999999999,3.784457050376173,1.849335306374634,104.22556248918266,24,0.0,-0.2405,CCC#CC#C
79.10199999999999,0.9233799999999999,23.79,0,0,1,0,0,6,1,-0.95,5.049999999999999,4.05,3.6543203766865053,1.7842669695298001,108.12569701907279,23,0.0,-0.2842,CCC#CC#N
80.08599999999998,-0.3847,20.23,0,1,1,0,0,6,1,-0.92,5.080000000000001,4.08,3.231670645876131,1.4584562912049246,108.12569701907279,22,0.0,-0.2442,C#CC#CCO
81.07399999999998,-0.4943199999999999,44.019999999999996,0,1,2,0,0,6,2,-0.99,5.010000000000001,4.01,3.101533972186463,1.3933879543600907,111.7353374935096,21,0.0,-0.2849,C(C#CC#N)O
82.10199999999998,0.5987,17.07,0,0,1,0,0,6,1,-0.77,5.23,4.230000000000002,3.6927053408400363,1.83503756677015,83.84690469506812,22,0.0,-0.2632,CCC#CC=O
84.07399999999998,-0.819,37.3,0,1,2,0,0,6,2,-0.81,5.189999999999999,4.189999999999998,3.139918936339994,1.4441585516004403,85.45654516950493,20,0.0,-0.2682,C(C#CC=O)O
82.14599999999999,1.8098,0.0,0,0,0,0,0,6,0,-0.44,5.559999999999999,4.559999999999998,4.414213562373095,2.3713203435596424,53.84283310353014,24,0.0,-0.239,CCC#CCC
84.11799999999998,0.39209999999999995,20.23,0,1,1,0,0,6,1,-0.48,5.52,4.519999999999999,3.861427157873053,1.980441328389933,57.742967633420264,22,0.0,-0.2418,CCC#CCO
86.08999999999997,-1.0256,40.46,0,2,2,0,0,6,2,-0.52,5.48,4.480000000000002,3.3086407533730107,1.5895623132202235,59.35260810785708,20,0.0,-0.2515,C(C#CCO)O
87.122,0.681,21.59,2,0,2,0,0,6,2,-0.53,5.469999999999999,4.469999999999999,4.139918936339994,1.9254839878099257,36.81274391313339,21,0.0,-0.2447,CCN=COC
84.118,0.39210000000000006,20.23,1,1,1,0,0,6,1,-0.48,5.52,4.519999999999999,3.861427157873053,1.9197811566101115,65.74296763342026,22,0.0,-0.2431,CC#CCCO
82.14599999999999,1.8098,0.0,1,0,0,0,0,6,0,-0.44,5.559999999999999,4.559999999999998,4.414213562373095,2.310660171779821,61.84283310353013,24,0.0,-0.2397,CCCC#CC
84.118,0.6561,9.23,1,0,1,0,0,6,1,-0.48,5.52,4.519999999999999,4.115355071650411,1.8004768156519497,65.74296763342026,22,0.0,-0.2424,CC#CCOC
87.122,0.681,21.59,2,0,2,0,0,6,2,-0.53,5.469999999999999,4.469999999999999,4.139918936339994,1.9368966614239953,42.81274391313339,21,0.0,-0.2456,CCOC=NC
82.14599999999999,1.8098,0.0,2,0,0,0,0,6,0,-0.44,5.559999999999999,4.559999999999998,4.198670612749268,2.349335306374634,47.548875021634686,24,0.0,-0.2579,CCCCC#C
83.134,1.70018,23.79,2,0,1,0,0,6,1,-0.51,5.49,4.49,4.0685339390596,2.2842669695298,51.44900955152481,23,0.0,-0.3164,CCCCC#N
84.122,0.11947999999999998,35.82,2,1,2,0,0,6,2,-0.55,5.45,4.45,3.861427157873053,1.9913737507163476,53.058650025961626,22,0.0,-0.2476,CCNCC#N
84.118,0.6561,9.23,2,0,1,0,0,6,1,-0.48,5.52,4.519999999999999,3.899812122026584,1.9266855755642598,51.44900955152481,22,0.0,-0.2547,CCOCC#C
85.10600000000001,0.5464800000000001,33.019999999999996,2,0,2,0,0,6,2,-0.55,5.45,4.45,3.769675448336916,1.8616172387194259,55.058650025961626,21,0.0,-0.2825,CCOCC#N
84.118,0.6561,9.23,2,0,1,0,0,6,1,-0.48,5.52,4.519999999999999,3.899812122026584,1.8391519502467624,51.44900955152481,22,0.0,-0.2584,COCCC#C
85.10600000000001,0.5464800000000001,33.019999999999996,2,0,2,0,0,6,2,-0.55,5.45,4.45,3.769675448336916,1.7740836134019284,55.058650025961626,21,0.0,-0.2751,COCCC#N
84.118,0.39209999999999995,20.23,2,1,1,0,0,6,1,-0.48,5.52,4.519999999999999,3.645884208249226,1.9584562912049246,51.44900955152481,22,0.0,-0.2594,C#CCCCO
85.106,0.28248,44.019999999999996,2,1,2,0,0,6,2,-0.55,5.45,4.45,3.515747534559558,1.8933879543600907,55.058650025961626,21,0.0,-0.282,C(CC#N)CO
86.13399999999999,1.3755,17.07,3,0,1,0,0,6,1,-0.33,5.670000000000001,4.67,4.106918903213131,2.3510573320459267,32.919684538544,22,0.0,-0.248,CCCCC=O
87.12199999999999,0.14239999999999992,29.1,3,1,1,0,0,6,2,-0.53,5.469999999999999,4.469999999999999,3.899812122026584,2.0850375667701497,36.529325012980806,21,0.0,-0.2492,CCCNC=O
88.10599999999998,0.5694,26.3,3,0,2,0,0,6,2,-0.53,5.469999999999999,4.469999999999999,3.808060412490447,1.9671864365723921,34.529325012980806,20,0.0,-0.2771,CCCOC=O
88.106,0.2218,26.3,3,0,2,0,0,6,2,-0.37,5.630000000000001,4.63,3.808060412490447,1.9284076012355522,34.529325012980806,20,0.0,-0.2564,CCOCC=O
88.106,0.2218,26.3,3,0,2,0,0,6,2,-0.37,5.630000000000001,4.63,3.808060412490447,1.8408739759180548,34.529325012980806,20,0.0,-0.2544,COCCC=O
88.106,-0.04219999999999996,37.3,3,1,2,0,0,6,2,-0.37,5.630000000000001,4.63,3.554132498713089,1.9601783168762168,34.529325012980806,20,0.0,-0.2512,C(CC=O)CO
89.094,-1.2753,49.33,3,2,2,0,0,6,3,-0.5700000000000001,5.43,4.43,3.3470257175265417,1.6941585516004403,37.774437510817336,19,0.0,-0.2477,C(CO)NC=O
89.094,-0.3976300000000001,53.31,3,2,3,0,0,6,3,-0.5700000000000001,5.43,4.43,3.3470257175265417,1.6292802956019794,37.774437510817336,19,0.0,-0.27,OCCOC=N
90.07799999999999,-0.8483000000000003,46.53,3,1,3,0,0,6,3,-0.5700000000000001,5.43,4.43,3.255274007990405,1.5763074214026824,35.019550008653866,18,0.0,-0.281,C(COC=O)O
86.178,2.5866000000000007,0.0,3,0,0,0,0,6,0,0.0,6.0,5.0,4.82842712474619,2.914213562373095,12.0,24,0.0,-0.3039,CCCCCC
88.14999999999999,1.1689,20.23,3,1,1,0,0,6,1,-0.04,5.959999999999999,4.960000000000001,4.275640720246148,2.5233345472033855,15.900134529890124,22,0.0,-0.2614,CCCCCO
88.14999999999999,1.4329,9.23,3,0,1,0,0,6,1,-0.04,5.959999999999999,4.960000000000001,4.529568634023505,2.4040302062452232,15.900134529890124,22,0.0,-0.2496,CCCCOC
88.14999999999999,1.4329,9.23,3,0,1,0,0,6,1,-0.04,5.959999999999999,4.960000000000001,4.529568634023505,2.4915638315627207,15.900134529890124,22,0.0,-0.2481,CCCOCC
90.122,0.015200000000000047,29.46,3,1,2,0,0,6,2,-0.08,5.92,4.920000000000001,3.9767822295234634,2.100684816393011,17.509775004326936,20,0.0,-0.2599,CCOCCO
90.122,0.015200000000000047,29.46,3,1,2,0,0,6,2,-0.08,5.92,4.920000000000001,3.9767822295234634,2.0131511910755138,17.509775004326936,20,0.0,-0.2515,COCCCO
90.122,0.2792,18.46,3,0,2,0,0,6,2,-0.08,5.92,4.920000000000001,4.230710143300821,1.8938468501173518,17.509775004326936,20,0.0,-0.2512,COCCOC
90.122,-0.24880000000000002,40.46,3,2,2,0,0,6,2,-0.08,5.92,4.920000000000001,3.7228543157461056,2.1324555320336755,17.509775004326936,20,0.0,-0.2614,C(CCO)CO
80.13000000000001,1.4197,0.0,0,0,0,1,0,6,0,-0.44,3.739856115107913,1.3429417013682328,3.776020881938894,2.393846850117352,72.52932501298082,24,0.0,-0.2544,C#CC1CCC1
82.102,0.4085,9.23,0,0,1,1,0,6,1,-0.48,3.7011594202898546,1.3174330987240765,3.4771623912162095,2.0099759546438176,76.42945954287094,22,0.0,-0.2535,C#CC1CCO1
82.102,0.266,9.23,0,0,1,1,0,6,1,-0.48,3.7011594202898546,1.3174330987240765,3.4771623912162095,1.9711971193069777,76.42945954287094,22,0.0,-0.2533,C#CC1COC1
81.11800000000001,1.31008,23.79,0,0,1,1,0,6,1,-0.51,3.6721493624772314,1.2983978907932319,3.645884208249226,2.3287785132725176,76.42945954287094,23,0.0,-0.3085,C1CC(C1)C#N
82.10600000000001,-0.12811999999999996,35.82,0,1,2,1,0,6,2,-0.55,3.6334862385321105,1.2731476473769607,3.4387774270626785,2.0627587479967415,78.03910001730776,22,0.0,-0.2526,N#CC1CCN1
83.09,0.29888,33.019999999999996,0,0,2,1,0,6,2,-0.55,3.6334862385321105,1.2731476473769607,3.3470257175265417,1.9449076177989837,80.03910001730776,21,0.0,-0.2807,N#CC1CCO1
83.09,0.15637999999999996,33.019999999999996,0,0,2,1,0,6,2,-0.55,3.6334862385321105,1.2731476473769607,3.3470257175265417,1.9061287824621436,80.03910001730776,21,0.0,-0.2731,C1C(CO1)C#N
84.118,0.9854,17.07,1,0,1,1,0,6,1,-0.33,3.84636684303351,1.4138304835588202,3.684269172402757,2.385532174656575,54.95878455585175,22,0.0,-0.2459,C1CC(C1)C=O
86.09,-0.025800000000000045,26.3,1,0,2,1,0,6,2,-0.37,3.807619893428064,1.3879287893368277,3.3854106816800726,2.001661279183041,56.568425030288566,20,0.0,-0.2487,O=CC1CCO1
86.08999999999999,-0.16830000000000012,26.3,1,0,2,1,0,6,2,-0.37,3.807619893428064,1.3879287893368277,3.3854106816800726,1.9628824438462011,56.568425030288566,20,0.0,-0.2557,C1C(CO1)C=O
85.10599999999998,-0.15149999999999997,20.310000000000002,1,0,1,1,0,6,2,-0.53,3.6528153564899446,1.2857540807770496,3.554132498713089,2.1263566821763527,58.568425030288566,21,0.0,-0.2396,C1CN(C1)C=O
85.106,0.43500000000000005,21.59,0,0,2,1,0,6,2,-0.53,3.6528153564899446,1.2857540807770496,3.769675448336916,2.0171730636699547,71.61727061434749,21,0.0,-0.2475,CN=C1CCO1
84.162,2.1965000000000003,0.0,1,0,0,1,0,6,0,0.0,4.166666666666667,1.6326530612244898,4.405777393935816,2.931851652578137,32.54808140664299,24,0.0,-0.2855,CCC1CCC1
86.134,1.1853,9.23,1,0,1,1,0,6,1,-0.04,4.127785234899329,1.6056599286563615,4.106918903213131,2.547980757104603,36.44821593653312,22,0.0,-0.2406,CCC1CCO1
86.134,1.0428,9.23,1,0,1,1,0,6,1,-0.04,4.127785234899329,1.6056599286563615,4.106918903213131,2.5092019217677626,36.44821593653312,22,0.0,-0.2416,CCC1COC1
86.13400000000001,1.1853,9.23,1,0,1,1,0,6,1,-0.04,4.127785234899329,1.6056599286563615,4.106918903213131,2.460447131787105,36.44821593653312,22,0.0,-0.2445,COC1CCC1
88.10600000000001,0.03159999999999996,18.46,1,0,2,1,0,6,2,-0.08,4.088918918918919,1.5787924755254101,3.808060412490447,2.037797400976731,38.05785641096993,20,0.0,-0.247,COC1COC1
86.134,0.7787999999999999,20.23,1,1,1,1,0,6,1,-0.04,4.127785234899329,1.6056599286563615,3.8529909894357735,2.540972637408427,36.44821593653312,22,0.0,-0.2613,C1CC(C1)CO
88.10600000000001,-0.23239999999999994,29.46,1,1,2,1,0,6,2,-0.08,4.088918918918919,1.5787924755254101,3.554132498713089,2.1571017419348926,38.05785641096993,20,0.0,-0.2475,OCC1CCO1
88.106,-0.37489999999999996,29.46,1,1,2,1,0,6,2,-0.08,4.088918918918919,1.5787924755254101,3.554132498713089,2.118322906598053,38.05785641096993,20,0.0,-0.2432,C1C(CO1)CO
80.13000000000001,1.4197,0.0,1,0,0,1,0,6,0,-0.44,3.739856115107913,1.3429417013682328,3.776020881938894,2.366973396579676,72.52932501298082,24,0.0,-0.2584,C#CCC1CC1
82.102,0.4085,12.53,1,0,1,1,0,6,1,-0.48,3.7011594202898546,1.3174330987240765,3.4771623912162095,1.9831025011061416,76.42945954287094,22,0.0,-0.2611,C#CCC1CO1
81.118,-0.06479999999999997,3.01,1,0,1,1,0,6,1,-0.48,3.7011594202898546,1.3174330987240765,3.645884208249226,2.0909118232386,76.42945954287094,23,0.0,-0.239,C#CCN1CC1
81.11800000000001,1.31008,23.79,1,0,1,1,0,6,1,-0.51,3.6721493624772314,1.2983978907932319,3.645884208249226,2.3019050597348416,76.42945954287094,23,0.0,-0.3029,C1CC1CC#N
82.10600000000001,-0.12811999999999996,45.730000000000004,1,1,2,1,0,6,2,-0.55,3.6334862385321105,1.2731476473769607,3.4387774270626785,2.0358852944590655,78.03910001730776,22,0.0,-0.2641,N#CCC1CN1
83.09,0.29888,36.32,1,0,2,1,0,6,2,-0.55,3.6334862385321105,1.2731476473769607,3.3470257175265417,1.9180341642613075,80.03910001730776,21,0.0,-0.2893,N#CCC1CO1
82.106,-0.17442000000000002,26.799999999999997,1,0,2,1,0,6,2,-0.55,3.6334862385321105,1.2731476473769607,3.515747534559558,2.025843486393766,78.03910001730776,22,0.0,-0.2611,C1CN1CC#N
85.10600000000001,0.77247,33.08,2,1,2,1,0,6,2,-0.53,3.6528153564899446,1.2857540807770496,3.4771623912162095,2.0765762363135707,58.568425030288566,21,0.0,-0.2588,N=COC1CC1
84.118,0.9854,17.07,2,0,1,1,0,6,1,-0.33,3.84636684303351,1.4138304835588202,3.684269172402757,2.3686954222509677,54.95878455585175,22,0.0,-0.2458,C1CC1CC=O
85.10600000000001,-0.45280000000000004,39.010000000000005,2,1,2,1,0,6,2,-0.37,3.807619893428064,1.3879287893368277,3.4771623912162095,2.1026756569751917,58.568425030288566,21,0.0,-0.2489,O=CCC1CN1
86.09,-0.025800000000000045,29.6,2,0,2,1,0,6,2,-0.37,3.807619893428064,1.3879287893368277,3.3854106816800726,1.9848245267774338,56.568425030288566,20,0.0,-0.2535,O=CCC1CO1
85.10599999999998,-0.4991000000000001,20.08,2,0,2,1,0,6,2,-0.37,3.807619893428064,1.3879287893368277,3.554132498713089,2.0926338489098923,58.568425030288566,21,0.0,-0.2497,C1CN1CC=O
85.106,-0.10520000000000013,29.1,2,1,1,1,0,6,2,-0.53,3.6528153564899446,1.2857540807770496,3.4771623912162095,2.1295491105128677,58.568425030288566,21,0.0,-0.2469,C1CC1NC=O
86.08999999999999,0.3218,26.3,2,0,2,1,0,6,2,-0.53,3.6528153564899446,1.2857540807770496,3.3854106816800726,2.0236033621142737,56.568425030288566,20,0.0,-0.2762,C1CC1OC=O
80.13000000000001,1.4197,0.0,0,0,0,1,0,6,0,-0.44,3.739856115107913,1.3429417013682328,3.9915638315627207,2.355171715522539,88.3412753111225,24,0.0,-0.2264,CC#CC1CC1
81.11800000000001,-0.018500000000000016,21.94,0,1,1,1,0,6,1,-0.48,3.7011594202898546,1.3174330987240765,3.784457050376173,2.0891519502467624,92.24140984101263,23,0.0,-0.229,CC#CC1CN1
82.102,0.4085,12.53,0,0,1,1,0,6,1,-0.48,3.7011594202898546,1.3174330987240765,3.6927053408400363,1.9713008200490045,92.24140984101263,22,0.0,-0.2473,CC#CC1CO1
84.162,2.1965000000000003,0.0,2,0,0,1,0,6,0,0.0,4.166666666666667,1.6326530612244898,4.405777393935816,2.931851652578137,35.302968908806456,24,0.0,-0.2707,CCCC1CC1
86.134,1.1853,12.53,2,0,1,1,0,6,1,-0.04,4.127785234899329,1.6056599286563615,4.106918903213131,2.547980757104603,39.20310343869658,22,0.0,-0.2621,CCCC1CO1
85.14999999999999,0.7120000000000001,3.01,2,0,1,1,0,6,1,-0.04,4.127785234899329,1.6056599286563615,4.275640720246148,2.6557900792370615,39.20310343869658,23,0.0,-0.2296,CCCN1CC1
86.13400000000001,1.1853,9.23,2,0,1,1,0,6,1,-0.04,4.127785234899329,1.6056599286563615,4.106918903213131,2.5479807571046025,39.20310343869658,22,0.0,-0.2424,CCOC1CC1
86.13400000000001,1.0428000000000002,9.23,2,0,1,1,0,6,1,-0.04,4.127785234899329,1.6056599286563615,4.106918903213131,2.421668296450265,39.20310343869658,22,0.0,-0.2495,COCC1CC1
87.12200000000001,-0.3953999999999999,31.17,2,1,2,1,0,6,2,-0.08,4.088918918918919,1.5787924755254101,3.899812122026584,2.1556485311744886,42.81274391313339,21,0.0,-0.2447,COCC1CN1
88.10600000000001,0.03160000000000007,21.759999999999998,2,0,2,1,0,6,2,-0.08,4.088918918918919,1.5787924755254101,3.808060412490447,2.037797400976731,40.81274391313339,20,0.0,-0.2579,COCC1CO1
86.134,0.7787999999999999,20.23,2,1,1,1,0,6,1,-0.04,4.127785234899329,1.6056599286563615,3.8529909894357735,2.540972637408427,39.20310343869658,22,0.0,-0.2617,C1CC1CCO
88.10600000000001,-0.23240000000000016,32.76,2,1,2,1,0,6,2,-0.08,4.088918918918919,1.5787924755254101,3.554132498713089,2.1571017419348926,40.81274391313339,20,0.0,-0.2659,OCCC1CO1
87.12199999999999,-0.7057000000000002,23.240000000000002,2,1,2,1,0,6,2,-0.08,4.088918918918919,1.5787924755254101,3.7228543157461056,2.2649110640673515,42.81274391313339,21,0.0,-0.2447,C1CN1CCO
80.13,1.2755999999999998,0.0,0,0,0,1,0,6,0,-0.44,3.739856115107913,1.011163181321911,3.9391575887554247,2.304530452640311,86.70165766734146,24,0.0,-0.24,CC1CC1C#C
81.11800000000001,1.16598,23.79,0,0,1,1,0,6,1,-0.51,3.6721493624772314,0.9748404904804091,3.809020915065757,2.2394621157954773,90.60179219723159,23,0.0,-0.2867,CC1CC1C#N
81.118,-0.02009999999999995,21.94,0,1,1,1,0,6,1,-0.48,3.7011594202898546,0.9903485740153913,3.732050807568877,2.0653841409022107,90.60179219723159,23,0.0,-0.2454,CC1NC1C#C
82.10600000000001,-0.12972,45.730000000000004,0,1,2,1,0,6,2,-0.55,3.6334862385321105,0.9543016080356741,3.6019141338792093,2.0003158040573767,92.2114326716684,22,0.0,-0.2776,CC1NC1C#N
82.10199999999999,0.40689999999999993,12.53,0,0,1,1,0,6,1,-0.48,3.7011594202898546,0.9903485740153913,3.6402990980327403,1.9594383925036167,90.60179219723159,22,0.0,-0.2601,CC1OC1C#C
83.09,0.29727999999999993,36.32,0,0,2,1,0,6,2,-0.55,3.6334862385321105,0.9543016080356741,3.5101624243430725,1.8943700556587828,94.2114326716684,21,0.0,-0.2985,CC1OC1C#N
81.118,-0.06640000000000001,3.01,0,0,1,1,0,6,1,-0.48,3.7011594202898546,0.9903485740153913,3.809020915065757,2.0072388109174457,90.60179219723159,23,0.0,-0.2293,CN1CC1C#C
82.10600000000001,-0.17602000000000007,26.799999999999997,0,0,2,1,0,6,2,-0.55,3.6334862385321105,0.9543016080356741,3.678884241376089,1.942170474072612,92.2114326716684,22,0.0,-0.2579,CN1CC1C#N
82.10199999999999,0.00039999999999995595,20.23,0,1,1,1,0,6,1,-0.48,3.7011594202898546,0.9903485740153913,3.386371184255383,1.9853790731978465,90.60179219723159,22,0.0,-0.2506,OC1CC1C#C
83.09,-0.1092200000000001,44.019999999999996,0,1,2,1,0,6,2,-0.55,3.6334862385321105,0.9543016080356741,3.256234510565715,1.9203107363530125,94.2114326716684,21,0.0,-0.278,OC1CC1C#N
84.118,0.8412999999999999,17.07,1,0,1,1,0,6,1,-0.33,3.84636684303351,1.0691983531903537,3.847405879219288,2.2962157771795346,68.33869642763736,22,0.0,-0.2446,CC1CC1C=O
85.10599999999998,-0.1531,20.08,1,0,1,1,0,6,2,-0.53,3.6528153564899446,0.9645511631532823,3.71726920552962,2.053926365560165,71.94833690207417,21,0.0,-0.2505,CC1CN1C=O
85.106,-0.45440000000000014,39.010000000000005,1,1,2,1,0,6,2,-0.37,3.807619893428064,1.047961107513454,3.6402990980327403,2.0570694654414345,71.94833690207417,21,0.0,-0.2482,CC1NC1C=O
86.08999999999999,-0.02740000000000009,29.6,1,0,2,1,0,6,2,-0.37,3.807619893428064,1.047961107513454,3.5485473884966034,1.9511237170428404,69.94833690207417,20,0.0,-0.2601,CC1OC1C=O
85.106,-0.5007000000000001,20.08,1,0,2,1,0,6,2,-0.37,3.807619893428064,1.047961107513454,3.71726920552962,1.9989241354566696,71.94833690207417,21,0.0,-0.2353,CN1CC1C=O
86.08999999999999,-0.4339000000000002,37.3,1,1,2,1,0,6,2,-0.37,3.807619893428064,1.047961107513454,3.294619474719246,1.97706439773707,69.94833690207417,20,0.0,-0.2437,OC1CC1C=O
